Date	Time	X	Y	Z	r_KA	?????????? ?? ????	Vx	Vy	Vz	V_KA	??????? ?????
2021-Feb-07 10:57:57.593	554400	3775.67	10210	4722	11865.8	11865.8	-0.568766	0.230461	0.00450279	0.613699	Moon
2021-Feb-07 11:07:57.593	555000	3432.48	10342.9	4722.22	11876.8	11876.8	-0.575104	0.212491	-0.00375668	0.613116	Moon
2021-Feb-07 11:17:57.593	555600	3085.67	10465	4717.5	11886.6	11886.6	-0.580819	0.194346	-0.0119899	0.612589	Moon
2021-Feb-07 11:27:57.593	556200	2735.62	10576.1	4707.84	11895.4	11895.4	-0.58591	0.17604	-0.0201906	0.612118	Moon
2021-Feb-07 11:37:57.593	556800	2382.7	10676.2	4693.28	11903.2	11903.2	-0.590374	0.157588	-0.0283525	0.611702	Moon
2021-Feb-07 11:47:57.593	557400	2027.29	10765.2	4673.83	11909.8	11909.8	-0.594212	0.139005	-0.0364696	0.611343	Moon
2021-Feb-07 11:57:57.593	558000	1669.77	10843	4649.53	11915.4	11915.4	-0.597422	0.120305	-0.0445357	0.61104	Moon
2021-Feb-07 12:07:57.593	558600	1310.51	10909.5	4620.4	11919.9	11919.9	-0.600003	0.101504	-0.0525448	0.610793	Moon
2021-Feb-07 12:17:57.593	559200	949.895	10964.8	4586.48	11923.3	11923.3	-0.601955	0.0826154	-0.060491	0.610602	Moon
2021-Feb-07 12:27:57.593	559800	588.293	11008.7	4547.82	11925.6	11925.6	-0.603278	0.0636543	-0.0683682	0.610467	Moon
2021-Feb-07 12:37:57.593	560400	226.087	11041.1	4504.46	11926.8	11926.8	-0.603971	0.0446351	-0.0761707	0.610389	Moon
2021-Feb-07 12:47:57.593	561000	-136.346	11062.2	4456.43	11926.9	11926.9	-0.604034	0.0255721	-0.0838926	0.610368	Moon
2021-Feb-07 12:57:57.593	561600	-498.628	11071.8	4403.8	11925.9	11925.9	-0.603467	0.00647987	-0.0915279	0.610403	Moon
2021-Feb-07 13:07:57.593	562200	-860.381	11070	4346.62	11923.8	11923.8	-0.602271	-0.0126272	-0.0990709	0.610495	Moon
2021-Feb-07 13:17:57.593	562800	-1221.23	11056.7	4284.94	11920.7	11920.7	-0.600445	-0.0317345	-0.106516	0.610644	Moon
2021-Feb-07 13:27:57.593	563400	-1580.79	11031.9	4218.82	11916.4	11916.4	-0.597989	-0.0508277	-0.113857	0.61085	Moon
2021-Feb-07 13:37:57.593	564000	-1938.69	10995.7	4148.33	11911	11911	-0.594906	-0.069892	-0.121088	0.611114	Moon
2021-Feb-07 13:47:57.593	564600	-2294.55	10948	4073.54	11904.5	11904.5	-0.591194	-0.0889129	-0.128204	0.611435	Moon
2021-Feb-07 13:57:57.593	565200	-2648	10889	3994.51	11897	11897	-0.586856	-0.107876	-0.135198	0.611813	Moon
2021-Feb-07 14:07:57.593	565800	-2998.65	10818.6	3911.33	11888.3	11888.3	-0.581892	-0.126765	-0.142065	0.61225	Moon
2021-Feb-07 14:17:57.593	566400	-3346.14	10736.9	3824.06	11878.6	11878.6	-0.576303	-0.145567	-0.148799	0.612745	Moon
2021-Feb-07 14:27:57.593	567000	-3690.09	10643.9	3732.79	11867.8	11867.8	-0.57009	-0.164266	-0.155395	0.613297	Moon
2021-Feb-07 14:37:57.593	567600	-4030.13	10539.8	3637.62	11855.9	11855.9	-0.563256	-0.182847	-0.161845	0.613909	Moon
2021-Feb-07 14:47:57.593	568200	-4365.87	10424.6	3538.61	11842.9	11842.9	-0.555801	-0.201294	-0.168145	0.614579	Moon
2021-Feb-07 14:57:57.593	568800	-4696.96	10298.3	3435.87	11828.8	11828.8	-0.547729	-0.219592	-0.174287	0.615308	Moon
2021-Feb-07 15:07:57.593	569400	-5023.02	10161.1	3329.5	11813.7	11813.7	-0.53904	-0.237726	-0.180268	0.616095	Moon
2021-Feb-07 15:17:57.593	570000	-5343.69	10013	3219.59	11797.5	11797.5	-0.529737	-0.255678	-0.186079	0.616942	Moon
2021-Feb-07 15:27:57.593	570600	-5658.59	9854.3	3106.24	11780.3	11780.3	-0.519823	-0.273434	-0.191715	0.617849	Moon
2021-Feb-07 15:37:57.593	571200	-5967.35	9684.97	2989.56	11762	11762	-0.509301	-0.290977	-0.197171	0.618814	Moon
2021-Feb-07 15:47:57.593	571800	-6269.63	9505.17	2869.67	11742.7	11742.7	-0.498173	-0.30829	-0.202439	0.61984	Moon
2021-Feb-07 15:57:57.593	572400	-6565.04	9315.07	2746.68	11722.4	11722.4	-0.486444	-0.325357	-0.207514	0.620924	Moon
2021-Feb-07 16:07:57.593	573000	-6853.24	9114.8	2620.69	11701	11701	-0.474118	-0.34216	-0.212388	0.622069	Moon
2021-Feb-07 16:17:57.593	573600	-7133.86	8904.53	2491.85	11678.7	11678.7	-0.461197	-0.358682	-0.217057	0.623273	Moon
2021-Feb-07 16:27:57.593	574200	-7406.56	8684.44	2360.27	11655.4	11655.4	-0.447687	-0.374905	-0.221513	0.624536	Moon
2021-Feb-07 16:37:57.593	574800	-7670.97	8454.71	2226.08	11631.1	11631.1	-0.433593	-0.390812	-0.22575	0.625859	Moon
2021-Feb-07 16:47:57.593	575400	-7926.75	8215.53	2089.41	11605.8	11605.8	-0.41892	-0.406384	-0.229761	0.627241	Moon
2021-Feb-07 16:57:57.593	576000	-8173.56	7967.12	1950.41	11579.6	11579.6	-0.403674	-0.421602	-0.23354	0.628683	Moon
2021-Feb-07 17:07:57.593	576600	-8411.05	7709.69	1809.21	11552.4	11552.4	-0.387862	-0.436448	-0.23708	0.630183	Moon
2021-Feb-07 17:17:57.593	577200	-8638.88	7443.46	1665.97	11524.4	11524.4	-0.371489	-0.450902	-0.240374	0.631741	Moon
2021-Feb-07 17:27:57.593	577800	-8856.73	7168.68	1520.82	11495.4	11495.4	-0.354565	-0.464945	-0.243416	0.633358	Moon
2021-Feb-07 17:37:57.593	578400	-9064.25	6885.61	1373.92	11465.6	11465.6	-0.337097	-0.478557	-0.246199	0.635032	Moon
2021-Feb-07 17:47:57.593	579000	-9261.14	6594.51	1225.43	11434.9	11434.9	-0.319093	-0.491718	-0.248716	0.636763	Moon
2021-Feb-07 17:57:57.593	579600	-9447.06	6295.64	1075.51	11403.5	11403.5	-0.300564	-0.504407	-0.25096	0.63855	Moon
2021-Feb-07 18:07:57.593	580200	-9621.71	5989.32	924.335	11371.2	11371.2	-0.281519	-0.516603	-0.252925	0.640392	Moon
2021-Feb-07 18:17:57.593	580800	-9784.78	5675.82	772.062	11338.1	11338.1	-0.261971	-0.528285	-0.254603	0.64229	Moon
2021-Feb-07 18:27:57.593	581400	-9935.98	5355.48	618.87	11304.3	11304.3	-0.24193	-0.539431	-0.255988	0.64424	Moon
2021-Feb-07 18:37:57.593	582000	-10075	5028.62	464.937	11269.8	11269.8	-0.22141	-0.55002	-0.257073	0.646244	Moon
2021-Feb-07 18:47:57.593	582600	-10201.6	4695.57	310.444	11234.6	11234.6	-0.200424	-0.56003	-0.257851	0.648298	Moon
2021-Feb-07 18:57:57.593	583200	-10315.4	4356.7	155.578	11198.8	11198.8	-0.178989	-0.569438	-0.258315	0.650402	Moon
2021-Feb-07 19:07:57.593	583800	-10416.3	4012.37	0.529658	11162.3	11162.3	-0.157119	-0.578221	-0.25846	0.652555	Moon
2021-Feb-07 19:17:57.593	584400	-10503.9	3662.97	-154.508	11125.3	11125.3	-0.134832	-0.586358	-0.258278	0.654754	Moon
2021-Feb-07 19:27:57.593	585000	-10578	3308.88	-309.337	11087.8	11087.8	-0.112146	-0.593825	-0.257763	0.656998	Moon
2021-Feb-07 19:37:57.593	585600	-10638.4	2950.52	-463.756	11049.7	11049.7	-0.0890824	-0.600599	-0.256909	0.659285	Moon
2021-Feb-07 19:47:57.593	586200	-10684.8	2588.3	-617.559	11011.2	11011.2	-0.0656608	-0.606657	-0.25571	0.661613	Moon
2021-Feb-07 19:57:57.593	586800	-10717.1	2222.67	-770.538	10972.3	10972.3	-0.0419043	-0.611977	-0.25416	0.66398	Moon
2021-Feb-07 20:07:57.593	587400	-10735	1854.08	-922.479	10933	10933	-0.0178367	-0.616535	-0.252253	0.666382	Moon
2021-Feb-07 20:17:57.593	588000	-10738.5	1482.99	-1073.17	10893.4	10893.4	0.00651616	-0.620308	-0.249985	0.668818	Moon
2021-Feb-07 20:27:57.593	588600	-10727.2	1109.87	-1222.39	10853.5	10853.5	0.0311273	-0.623275	-0.24735	0.671284	Moon
2021-Feb-07 20:37:57.593	589200	-10701.1	735.225	-1369.91	10813.4	10813.4	0.0559678	-0.625412	-0.244344	0.673778	Moon
2021-Feb-07 20:47:57.593	589800	-10660	359.549	-1515.53	10773.2	10773.2	0.0810071	-0.626699	-0.240963	0.676296	Moon
2021-Feb-07 20:57:57.593	590400	-10603.8	-16.6389	-1659	10732.8	10732.8	0.106213	-0.627113	-0.237204	0.678836	Moon
2021-Feb-07 21:07:57.593	591000	-10532.5	-392.809	-1800.09	10692.4	10692.4	0.131552	-0.626635	-0.233063	0.681392	Moon
2021-Feb-07 21:17:57.593	591600	-10445.9	-768.418	-1938.59	10652	10652	0.156987	-0.625244	-0.228538	0.683963	Moon
2021-Feb-07 21:27:57.593	592200	-10344.1	-1142.92	-2074.26	10611.7	10611.7	0.182481	-0.622923	-0.223627	0.686543	Moon
2021-Feb-07 21:37:57.593	592800	-10226.9	-1515.74	-2206.87	10571.6	10571.6	0.207994	-0.619652	-0.21833	0.689128	Moon
2021-Feb-07 21:47:57.593	593400	-10094.5	-1886.3	-2336.18	10531.6	10531.6	0.233486	-0.615415	-0.212645	0.691715	Moon
2021-Feb-07 21:57:57.593	594000	-9946.78	-2254.04	-2461.97	10491.9	10491.9	0.258913	-0.610198	-0.206574	0.694298	Moon
2021-Feb-07 22:07:57.593	594600	-9783.83	-2618.34	-2583.99	10452.6	10452.6	0.284229	-0.603986	-0.200118	0.696874	Moon
2021-Feb-07 22:17:57.593	595200	-9605.74	-2978.62	-2702.03	10413.6	10413.6	0.309389	-0.596768	-0.193279	0.699436	Moon
2021-Feb-07 22:27:57.593	595800	-9412.61	-3334.26	-2815.85	10375.1	10375.1	0.334343	-0.588534	-0.186062	0.70198	Moon
2021-Feb-07 22:37:57.593	596400	-9204.58	-3684.66	-2925.23	10337.2	10337.2	0.359041	-0.579275	-0.17847	0.704501	Moon
2021-Feb-07 22:47:57.593	597000	-8981.82	-4029.19	-3029.94	10299.9	10299.9	0.383433	-0.568987	-0.170509	0.706994	Moon
2021-Feb-07 22:57:57.593	597600	-8744.53	-4367.23	-3129.77	10263.3	10263.3	0.407465	-0.557665	-0.162186	0.709452	Moon
2021-Feb-07 23:07:57.593	598200	-8492.94	-4698.18	-3224.49	10227.4	10227.4	0.431082	-0.545309	-0.15351	0.711871	Moon
2021-Feb-07 23:17:57.593	598800	-8227.32	-5021.4	-3313.91	10192.4	10192.4	0.45423	-0.531923	-0.14449	0.714244	Moon
2021-Feb-07 23:27:57.593	599400	-7947.97	-5336.28	-3397.82	10158.3	10158.3	0.476853	-0.51751	-0.135137	0.716566	Moon
2021-Feb-07 23:37:57.593	600000	-7655.22	-5642.21	-3476.01	10125.2	10125.2	0.498892	-0.50208	-0.125463	0.718832	Moon
2021-Feb-07 23:47:57.593	600600	-7349.43	-5938.57	-3548.31	10093.1	10093.1	0.520292	-0.485644	-0.115483	0.721034	Moon
2021-Feb-07 23:57:57.593	601200	-7031	-6224.78	-3614.53	10062.2	10062.2	0.540995	-0.468218	-0.10521	0.723168	Moon
2021-Feb-08 00:07:57.593	601800	-6700.38	-6500.24	-3674.51	10032.5	10032.5	0.560942	-0.44982	-0.0946617	0.725228	Moon
2021-Feb-08 00:17:57.593	602400	-6358.04	-6764.38	-3728.08	10004	10004	0.580078	-0.430473	-0.0838563	0.727207	Moon
2021-Feb-08 00:27:57.593	603000	-6004.46	-7016.62	-3775.09	9976.87	9976.87	0.598346	-0.410204	-0.0728129	0.729101	Moon
2021-Feb-08 00:37:57.593	603600	-5640.21	-7256.44	-3815.41	9951.14	9951.14	0.615691	-0.389043	-0.0615525	0.730903	Moon
2021-Feb-08 00:47:57.593	604200	-5265.83	-7483.3	-3848.91	9926.88	9926.88	0.632058	-0.367024	-0.0500972	0.732608	Moon
2021-Feb-08 00:57:57.593	604800	-4881.94	-7696.71	-3875.49	9904.14	9904.14	0.647397	-0.344184	-0.0384704	0.734211	Moon
2021-Feb-08 01:07:57.593	605400	-4489.17	-7896.17	-3895.05	9882.99	9882.99	0.661656	-0.320566	-0.0266967	0.735707	Moon
2021-Feb-08 01:17:57.593	606000	-4088.18	-8081.24	-3907.5	9863.48	9863.48	0.674789	-0.296215	-0.014802	0.737091	Moon
2021-Feb-08 01:27:57.593	606600	-3679.66	-8251.49	-3912.79	9845.66	9845.66	0.686751	-0.27118	-0.00281299	0.738358	Moon
2021-Feb-08 01:37:57.593	607200	-3264.32	-8406.53	-3910.86	9829.57	9829.57	0.6975	-0.245513	0.00924267	0.739505	Moon
2021-Feb-08 01:47:57.593	607800	-2842.91	-8545.99	-3901.69	9815.26	9815.26	0.706998	-0.219271	0.0213365	0.740528	Moon
2021-Feb-08 01:57:57.593	608400	-2416.18	-8669.55	-3885.26	9802.77	9802.77	0.715212	-0.192511	0.0334395	0.741422	Moon
2021-Feb-08 02:07:57.593	609000	-1984.92	-8776.91	-3861.57	9792.13	9792.13	0.722111	-0.165296	0.0455221	0.742186	Moon
2021-Feb-08 02:17:57.593	609600	-1549.91	-8867.83	-3830.64	9783.37	9783.37	0.727671	-0.137689	0.0575544	0.742816	Moon
2021-Feb-08 02:27:57.593	610200	-1111.98	-8942.08	-3792.52	9776.52	9776.52	0.731869	-0.109756	0.0695065	0.74331	Moon
2021-Feb-08 02:37:57.593	610800	-671.948	-8999.48	-3747.26	9771.6	9771.6	0.73469	-0.081566	0.0813483	0.743666	Moon
2021-Feb-08 02:47:57.593	611400	-230.634	-9039.92	-3694.93	9768.61	9768.61	0.736122	-0.0531874	0.0930503	0.743884	Moon
2021-Feb-08 02:57:57.593	612000	211.12	-9063.28	-3635.63	9767.57	9767.57	0.73616	-0.0246907	0.104583	0.743962	Moon
2021-Feb-08 03:07:57.593	612600	652.479	-9069.54	-3569.47	9768.49	9768.49	0.734803	0.0038532	0.115917	0.743899	Moon
2021-Feb-08 03:17:57.593	613200	1092.6	-9058.67	-3496.57	9771.35	9771.35	0.732054	0.0323734	0.127026	0.743697	Moon
2021-Feb-08 03:27:57.593	613800	1530.67	-9030.71	-3417.09	9776.15	9776.15	0.727922	0.0607989	0.13788	0.743356	Moon
2021-Feb-08 03:37:57.593	614400	1965.84	-8985.74	-3331.17	9782.88	9782.88	0.722424	0.0890597	0.148456	0.742877	Moon
2021-Feb-08 03:47:57.593	615000	2397.3	-8923.88	-3239	9791.52	9791.52	0.715576	0.117087	0.158726	0.742262	Moon
2021-Feb-08 03:57:57.593	615600	2824.26	-8845.3	-3140.77	9802.05	9802.05	0.707404	0.144812	0.168669	0.741512	Moon
2021-Feb-08 04:07:57.593	616200	3245.93	-8750.18	-3036.67	9814.43	9814.43	0.697936	0.17217	0.178261	0.740631	Moon
2021-Feb-08 04:17:57.593	616800	3661.53	-8638.78	-2926.93	9828.64	9828.64	0.687204	0.199096	0.187483	0.739621	Moon
2021-Feb-08 04:27:57.593	617400	4070.33	-8511.36	-2811.77	9844.64	9844.64	0.675246	0.225531	0.196314	0.738485	Moon
2021-Feb-08 04:37:57.593	618000	4471.59	-8368.25	-2691.43	9862.38	9862.38	0.662102	0.251414	0.204738	0.737229	Moon
2021-Feb-08 04:47:57.593	618600	4864.62	-8209.79	-2566.17	9881.82	9881.82	0.647816	0.276691	0.212739	0.735854	Moon
2021-Feb-08 04:57:57.593	619200	5248.75	-8036.35	-2436.23	9902.91	9902.91	0.632435	0.30131	0.220303	0.734367	Moon
2021-Feb-08 05:07:57.593	619800	5623.34	-7848.36	-2301.9	9925.59	9925.59	0.616009	0.325221	0.227418	0.732772	Moon
2021-Feb-08 05:17:57.593	620400	5987.77	-7646.24	-2163.42	9949.81	9949.81	0.598589	0.348379	0.234074	0.731073	Moon
2021-Feb-08 05:27:57.593	621000	6341.46	-7430.46	-2021.1	9975.5	9975.5	0.58023	0.370743	0.240263	0.729276	Moon
2021-Feb-08 05:37:57.593	621600	6683.86	-7201.51	-1875.2	10002.6	10002.6	0.560986	0.392275	0.245978	0.727386	Moon
2021-Feb-08 05:47:57.593	622200	7014.47	-6959.91	-1726.02	10031.1	10031.1	0.540916	0.412941	0.251214	0.72541	Moon
2021-Feb-08 05:57:57.593	622800	7332.81	-6706.16	-1573.84	10060.8	10060.8	0.520076	0.43271	0.255968	0.723351	Moon
2021-Feb-08 06:07:57.593	623400	7638.42	-6440.84	-1418.96	10091.7	10091.7	0.498526	0.451557	0.260237	0.721217	Moon
2021-Feb-08 06:17:57.593	624000	7930.91	-6164.49	-1261.66	10123.8	10123.8	0.476322	0.469457	0.264023	0.719014	Moon
2021-Feb-08 06:27:57.593	624600	8209.89	-5877.68	-1102.23	10157	10157	0.453524	0.486392	0.267326	0.716746	Moon
2021-Feb-08 06:37:57.593	625200	8475.03	-5581.01	-940.961	10191.1	10191.1	0.43019	0.502346	0.270149	0.71442	Moon
2021-Feb-08 06:47:57.593	625800	8726.02	-5275.07	-778.144	10226.2	10226.2	0.406377	0.517308	0.272495	0.712041	Moon
2021-Feb-08 06:57:57.593	626400	8962.6	-4960.44	-614.061	10262.1	10262.1	0.382142	0.531266	0.274371	0.709617	Moon
2021-Feb-08 07:07:57.593	627000	9184.52	-4637.75	-448.992	10298.8	10298.8	0.35754	0.544217	0.275782	0.707151	Moon
2021-Feb-08 07:17:57.593	627600	9391.59	-4307.59	-283.214	10336.2	10336.2	0.332627	0.556155	0.276735	0.70465	Moon
2021-Feb-08 07:27:57.593	628200	9583.62	-3970.56	-116.999	10374.2	10374.2	0.307454	0.567082	0.277239	0.70212	Moon
2021-Feb-08 07:37:57.593	628800	9760.49	-3627.29	49.3852	10412.8	10412.8	0.282073	0.577	0.277303	0.699565	Moon
2021-Feb-08 07:47:57.593	629400	9922.08	-3278.36	215.678	10451.9	10451.9	0.256535	0.585912	0.276936	0.696991	Moon
2021-Feb-08 07:57:57.593	630000	10068.3	-2924.39	381.624	10491.4	10491.4	0.230887	0.593827	0.276148	0.694404	Moon
2021-Feb-08 08:07:57.593	630600	10199.1	-2565.97	546.973	10531.2	10531.2	0.205175	0.600752	0.27495	0.691807	Moon
2021-Feb-08 08:17:57.593	631200	10314.5	-2203.69	711.484	10571.3	10571.3	0.179445	0.606699	0.273354	0.689207	Moon
2021-Feb-08 08:27:57.593	631800	10414.5	-1838.13	874.921	10611.6	10611.6	0.153738	0.611679	0.271371	0.686607	Moon
2021-Feb-08 08:37:57.593	632400	10499	-1469.86	1037.05	10652	10652	0.128096	0.615707	0.269013	0.684012	Moon
2021-Feb-08 08:47:57.593	633000	10568.2	-1099.46	1197.66	10692.5	10692.5	0.102557	0.618798	0.266293	0.681426	Moon
2021-Feb-08 08:57:57.593	633600	10622.1	-727.488	1356.54	10733.1	10733.1	0.0771581	0.620969	0.263222	0.678853	Moon
2021-Feb-08 09:07:57.593	634200	10660.8	-354.482	1513.46	10773.6	10773.6	0.0519343	0.622237	0.259813	0.676298	Moon
2021-Feb-08 09:17:57.593	634800	10684.5	19.0188	1668.25	10813.9	10813.9	0.0269186	0.62262	0.256079	0.673763	Moon
2021-Feb-08 09:27:57.593	635400	10693.2	392.489	1820.69	10854.2	10854.2	0.00214237	0.622137	0.252033	0.671252	Moon
2021-Feb-08 09:37:57.593	636000	10687.1	765.414	1970.63	10894.2	10894.2	-0.0223649	0.620809	0.247686	0.668769	Moon
2021-Feb-08 09:47:57.593	636600	10666.4	1137.29	2117.86	10933.9	10933.9	-0.0465754	0.618655	0.243053	0.666317	Moon
2021-Feb-08 09:57:57.593	637200	10631.3	1507.64	2262.23	10973.4	10973.4	-0.070463	0.615697	0.238144	0.663898	Moon
2021-Feb-08 10:07:57.593	637800	10581.9	1875.97	2403.58	11012.4	11012.4	-0.0940033	0.611956	0.232973	0.661515	Moon
2021-Feb-08 10:17:57.593	638400	10518.5	2241.83	2541.75	11051.1	11051.1	-0.117173	0.607452	0.227551	0.659171	Moon
2021-Feb-08 10:27:57.593	639000	10441.4	2604.77	2676.59	11089.3	11089.3	-0.139952	0.602208	0.221891	0.656869	Moon
2021-Feb-08 10:37:57.593	639600	10350.7	2964.34	2807.97	11126.9	11126.9	-0.162318	0.596245	0.216005	0.654609	Moon
2021-Feb-08 10:47:57.593	640200	10246.7	3320.12	2935.76	11164.1	11164.1	-0.184254	0.589585	0.209904	0.652395	Moon
2021-Feb-08 10:57:57.593	640800	10129.7	3671.71	3059.82	11200.6	11200.6	-0.205742	0.582249	0.203599	0.650228	Moon
2021-Feb-08 11:07:57.593	641400	9999.89	4018.69	3180.04	11236.6	11236.6	-0.226767	0.57426	0.197103	0.64811	Moon
2021-Feb-08 11:17:57.593	642000	9857.64	4360.69	3296.31	11271.8	11271.8	-0.247312	0.565638	0.190426	0.646043	Moon
2021-Feb-08 11:27:57.593	642600	9703.21	4697.34	3408.52	11306.4	11306.4	-0.267365	0.556405	0.183578	0.644028	Moon
2021-Feb-08 11:37:57.593	643200	9536.9	5028.26	3516.57	11340.3	11340.3	-0.286912	0.546583	0.176571	0.642066	Moon
2021-Feb-08 11:47:57.593	643800	9359.02	5353.12	3620.37	11373.4	11373.4	-0.305942	0.536191	0.169414	0.640158	Moon
2021-Feb-08 11:57:57.593	644400	9169.88	5671.58	3719.84	11405.7	11405.7	-0.324443	0.525251	0.162119	0.638306	Moon
2021-Feb-08 12:07:57.593	645000	8969.8	5983.32	3814.89	11437.3	11437.3	-0.342406	0.513784	0.154693	0.636511	Moon
2021-Feb-08 12:17:57.593	645600	8759.1	6288.02	3905.45	11467.9	11467.9	-0.359821	0.501809	0.147148	0.634772	Moon
2021-Feb-08 12:27:57.593	646200	8538.12	6585.39	3991.44	11497.8	11497.8	-0.376679	0.489347	0.139493	0.633092	Moon
2021-Feb-08 12:37:57.593	646800	8307.2	6875.14	4072.82	11526.7	11526.7	-0.392973	0.476416	0.131736	0.631471	Moon
2021-Feb-08 12:47:57.593	647400	8066.67	7157	4149.51	11554.7	11554.7	-0.408696	0.463037	0.123887	0.629908	Moon
2021-Feb-08 12:57:57.593	648000	7816.88	7430.7	4221.46	11581.9	11581.9	-0.423841	0.449229	0.115954	0.628405	Moon
2021-Feb-08 13:07:57.593	648600	7558.18	7695.99	4288.64	11608	11608	-0.438402	0.43501	0.107947	0.626963	Moon
2021-Feb-08 13:17:57.593	649200	7290.92	7952.63	4350.99	11633.3	11633.3	-0.452374	0.420398	0.0998719	0.62558	Moon
2021-Feb-08 13:27:57.593	649800	7015.45	8200.39	4408.47	11657.5	11657.5	-0.465751	0.405412	0.0917385	0.624259	Moon
2021-Feb-08 13:37:57.593	650400	6732.13	8439.06	4461.06	11680.8	11680.8	-0.478529	0.39007	0.0835542	0.622997	Moon
2021-Feb-08 13:47:57.593	651000	6441.33	8668.41	4508.73	11703	11703	-0.490704	0.374388	0.0753269	0.621797	Moon
2021-Feb-08 13:57:57.593	651600	6143.41	8888.26	4551.45	11724.3	11724.3	-0.502273	0.358386	0.0670641	0.620658	Moon
2021-Feb-08 14:07:57.593	652200	5838.73	9098.41	4589.2	11744.5	11744.5	-0.513231	0.342079	0.0587732	0.619579	Moon
2021-Feb-08 14:17:57.593	652800	5527.66	9298.7	4621.97	11763.6	11763.6	-0.523576	0.325484	0.0504615	0.618562	Moon
2021-Feb-08 14:27:57.593	653400	5210.56	9488.94	4649.75	11781.8	11781.8	-0.533306	0.308619	0.042136	0.617605	Moon
2021-Feb-08 14:37:57.593	654000	4887.81	9668.99	4672.53	11798.8	11798.8	-0.542417	0.291499	0.0338037	0.616709	Moon
2021-Feb-08 14:47:57.593	654600	4559.78	9838.69	4690.32	11814.8	11814.8	-0.550907	0.27414	0.0254715	0.615873	Moon
2021-Feb-08 14:57:57.593	655200	4226.85	9997.91	4703.1	11829.8	11829.8	-0.558775	0.256558	0.0171459	0.615098	Moon
2021-Feb-08 15:07:57.593	655800	3889.38	10146.5	4710.89	11843.6	11843.6	-0.56602	0.238769	0.00883378	0.614383	Moon
2021-Feb-08 15:17:57.593	656400	3547.75	10284.4	4713.71	11856.4	11856.4	-0.572638	0.220789	0.000541438	0.613729	Moon
2021-Feb-08 15:27:57.593	657000	3202.34	10411.4	4711.55	11868.1	11868.1	-0.57863	0.202633	-0.00772469	0.613134	Moon
2021-Feb-08 15:37:57.593	657600	2853.52	10527.5	4704.44	11878.7	11878.7	-0.583994	0.184316	-0.0159583	0.612598	Moon
2021-Feb-08 15:47:57.593	658200	2501.67	10632.6	4692.41	11888.2	11888.2	-0.58873	0.165852	-0.0241532	0.612122	Moon
2021-Feb-08 15:57:57.593	658800	2147.17	10726.5	4675.47	11896.6	11896.6	-0.592836	0.147258	-0.0323033	0.611705	Moon
2021-Feb-08 16:07:57.593	659400	1790.39	10809.3	4653.65	11903.9	11903.9	-0.596312	0.128548	-0.0404024	0.611347	Moon
2021-Feb-08 16:17:57.593	660000	1431.72	10880.8	4627	11910.1	11910.1	-0.599158	0.109737	-0.0484446	0.611047	Moon
2021-Feb-08 16:27:57.593	660600	1071.53	10940.9	4595.53	11915.2	11915.2	-0.601373	0.0908383	-0.0564239	0.610806	Moon
2021-Feb-08 16:37:57.593	661200	710.2	10989.7	4559.3	11919.2	11919.2	-0.602957	0.071868	-0.0643345	0.610623	Moon
2021-Feb-08 16:47:57.593	661800	348.108	11027.2	4518.35	11922	11922	-0.60391	0.0528401	-0.0721704	0.610498	Moon
2021-Feb-08 16:57:57.593	662400	-14.3659	11053.1	4472.71	11923.8	11923.8	-0.604233	0.0337692	-0.0799258	0.610431	Moon
2021-Feb-08 17:07:57.593	663000	-376.845	11067.7	4422.45	11924.5	11924.5	-0.603925	0.0146698	-0.087595	0.610421	Moon
2021-Feb-08 17:17:57.593	663600	-738.95	11070.7	4367.62	11924.1	11924.1	-0.602987	-0.00444375	-0.0951722	0.610468	Moon
2021-Feb-08 17:27:57.593	664200	-1100.3	11062.3	4308.26	11922.6	11922.6	-0.60142	-0.0235568	-0.102652	0.610572	Moon
2021-Feb-08 17:37:57.593	664800	-1460.53	11042.5	4244.46	11919.9	11919.9	-0.599224	-0.0426549	-0.110028	0.610733	Moon
2021-Feb-08 17:47:57.593	665400	-1819.25	11011.2	4176.25	11916.2	11916.2	-0.5964	-0.0617236	-0.117294	0.610951	Moon
2021-Feb-08 17:57:57.593	666000	-2176.08	10968.4	4103.73	11911.4	11911.4	-0.592949	-0.0807481	-0.124446	0.611225	Moon
2021-Feb-08 18:07:57.593	666600	-2530.66	10914.3	4026.94	11905.5	11905.5	-0.588873	-0.0997138	-0.131477	0.611555	Moon
2021-Feb-08 18:17:57.593	667200	-2882.6	10848.8	3945.98	11898.6	11898.6	-0.584171	-0.118606	-0.138381	0.611942	Moon
2021-Feb-08 18:27:57.593	667800	-3231.54	10772	3860.91	11890.5	11890.5	-0.578847	-0.13741	-0.145154	0.612385	Moon
2021-Feb-08 18:37:57.593	668400	-3577.1	10683.9	3771.82	11881.4	11881.4	-0.572901	-0.15611	-0.151788	0.612883	Moon
2021-Feb-08 18:47:57.593	669000	-3918.9	10584.7	3678.79	11871.2	11871.2	-0.566335	-0.174692	-0.158279	0.613437	Moon
2021-Feb-08 18:57:57.593	669600	-4256.58	10474.3	3581.92	11860	11860	-0.559152	-0.193141	-0.16462	0.614047	Moon
2021-Feb-08 19:07:57.593	670200	-4589.76	10352.9	3481.28	11847.7	11847.7	-0.551353	-0.21144	-0.170805	0.614713	Moon
