Date	Time	V_inf	B_ksi	B_etta
2021-Feb-16 17:37:57.593	1.356e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 17:47:57.593	1.3566e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 17:57:57.593	1.3572e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 18:07:57.593	1.3578e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 18:17:57.593	1.3584e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 18:27:57.593	1.359e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 18:37:57.593	1.3596e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 18:47:57.593	1.3602e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 18:57:57.593	1.3608e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 19:07:57.593	1.3614e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 19:17:57.593	1.362e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 19:27:57.593	1.3626e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 19:37:57.593	1.3632e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 19:47:57.593	1.3638e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 19:57:57.593	1.3644e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 20:07:57.593	1.365e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 20:17:57.593	1.3656e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 20:27:57.593	1.3662e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 20:37:57.593	1.3668e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 20:47:57.593	1.3674e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 20:57:57.593	1.368e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 21:07:57.593	1.3686e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 21:17:57.593	1.3692e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 21:27:57.593	1.3698e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 21:37:57.593	1.3704e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 21:47:57.593	1.371e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 21:57:57.593	1.3716e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 22:07:57.593	1.3722e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 22:17:57.593	1.3728e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 22:27:57.593	1.3734e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 22:37:57.593	1.374e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 22:47:57.593	1.3746e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 22:57:57.593	1.3752e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 23:07:57.593	1.3758e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 23:17:57.593	1.3764e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 23:27:57.593	1.377e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 23:37:57.593	1.3776e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 23:47:57.593	1.3782e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-16 23:57:57.593	1.3788e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 00:07:57.593	1.3794e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 00:17:57.593	1.38e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 00:27:57.593	1.3806e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 00:37:57.593	1.3812e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 00:47:57.593	1.3818e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 00:57:57.593	1.3824e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 01:07:57.593	1.383e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 01:17:57.593	1.3836e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 01:27:57.593	1.3842e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 01:37:57.593	1.3848e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 01:47:57.593	1.3854e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 01:57:57.593	1.386e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 02:07:57.593	1.3866e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 02:17:57.593	1.3872e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 02:27:57.593	1.3878e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 02:37:57.593	1.3884e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 02:47:57.593	1.389e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 02:57:57.593	1.3896e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 03:07:57.593	1.3902e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 03:17:57.593	1.3908e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 03:27:57.593	1.3914e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 03:37:57.593	1.392e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 03:47:57.593	1.3926e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 03:57:57.593	1.3932e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 04:07:57.593	1.3938e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 04:17:57.593	1.3944e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 04:27:57.593	1.395e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 04:37:57.593	1.3956e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 04:47:57.593	1.3962e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 04:57:57.593	1.3968e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 05:07:57.593	1.3974e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 05:17:57.593	1.398e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 05:27:57.593	1.3986e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 05:37:57.593	1.3992e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 05:47:57.593	1.3998e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 05:57:57.593	1.4004e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 06:07:57.593	1.401e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 06:17:57.593	1.4016e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 06:27:57.593	1.4022e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 06:37:57.593	1.4028e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 06:47:57.593	1.4034e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 06:57:57.593	1.404e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 07:07:57.593	1.4046e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 07:17:57.593	1.4052e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 07:27:57.593	1.4058e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 07:37:57.593	1.4064e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 07:47:57.593	1.407e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 07:57:57.593	1.4076e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 08:07:57.593	1.4082e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 08:17:57.593	1.4088e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 08:27:57.593	1.4094e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 08:37:57.593	1.41e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 08:47:57.593	1.4106e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 08:57:57.593	1.4112e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 09:07:57.593	1.4118e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 09:17:57.593	1.4124e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 09:27:57.593	1.413e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 09:37:57.593	1.4136e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 09:47:57.593	1.4142e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 09:57:57.593	1.4148e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 10:07:57.593	1.4154e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 10:17:57.593	1.416e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 10:27:57.593	1.4166e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 10:37:57.593	1.4172e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 10:47:57.593	1.4178e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 10:57:57.593	1.4184e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 11:07:57.593	1.419e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 11:17:57.593	1.4196e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 11:27:57.593	1.4202e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 11:37:57.593	1.4208e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 11:47:57.593	1.4214e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 11:57:57.593	1.422e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 12:07:57.593	1.4226e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 12:17:57.593	1.4232e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 12:27:57.593	1.4238e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 12:37:57.593	1.4244e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 12:47:57.593	1.425e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 12:57:57.593	1.4256e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 13:07:57.593	1.4262e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 13:17:57.593	1.4268e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 13:27:57.593	1.4274e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 13:37:57.593	1.428e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 13:47:57.593	1.4286e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 13:57:57.593	1.4292e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 14:07:57.593	1.4298e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 14:17:57.593	1.4304e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 14:27:57.593	1.431e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 14:37:57.593	1.4316e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 14:47:57.593	1.4322e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 14:57:57.593	1.4328e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 15:07:57.593	1.4334e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 15:17:57.593	1.434e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 15:27:57.593	1.4346e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 15:37:57.593	1.4352e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 15:47:57.593	1.4358e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 15:57:57.593	1.4364e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 16:07:57.593	1.437e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 16:17:57.593	1.4376e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 16:27:57.593	1.4382e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 16:37:57.593	1.4388e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 16:47:57.593	1.4394e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 16:57:57.593	1.44e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 17:07:57.593	1.4406e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 17:17:57.593	1.4412e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 17:27:57.593	1.4418e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 17:37:57.593	1.4424e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 17:47:57.593	1.443e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 17:57:57.593	1.4436e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 18:07:57.593	1.4442e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 18:17:57.593	1.4448e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 18:27:57.593	1.4454e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 18:37:57.593	1.446e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 18:47:57.593	1.4466e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 18:57:57.593	1.4472e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 19:07:57.593	1.4478e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 19:17:57.593	1.4484e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 19:27:57.593	1.449e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 19:37:57.593	1.4496e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 19:47:57.593	1.4502e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 19:57:57.593	1.4508e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 20:07:57.593	1.4514e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 20:17:57.593	1.452e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 20:27:57.593	1.4526e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 20:37:57.593	1.4532e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 20:47:57.593	1.4538e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 20:57:57.593	1.4544e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 21:07:57.593	1.455e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 21:17:57.593	1.4556e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 21:27:57.593	1.4562e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 21:37:57.593	1.4568e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 21:47:57.593	1.4574e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 21:57:57.593	1.458e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 22:07:57.593	1.4586e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 22:17:57.593	1.4592e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 22:27:57.593	1.4598e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 22:37:57.593	1.4604e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 22:47:57.593	1.461e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 22:57:57.593	1.4616e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 23:07:57.593	1.4622e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 23:17:57.593	1.4628e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 23:27:57.593	1.4634e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 23:37:57.593	1.464e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 23:47:57.593	1.4646e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-17 23:57:57.593	1.4652e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 00:07:57.593	1.4658e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 00:17:57.593	1.4664e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 00:27:57.593	1.467e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 00:37:57.593	1.4676e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 00:47:57.593	1.4682e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 00:57:57.593	1.4688e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 01:07:57.593	1.4694e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 01:17:57.593	1.47e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 01:27:57.593	1.4706e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 01:37:57.593	1.4712e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 01:47:57.593	1.4718e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 01:57:57.593	1.4724e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 02:07:57.593	1.473e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 02:17:57.593	1.4736e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 02:27:57.593	1.4742e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 02:37:57.593	1.4748e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 02:47:57.593	1.4754e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 02:57:57.593	1.476e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 03:07:57.593	1.4766e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 03:17:57.593	1.4772e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 03:27:57.593	1.4778e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 03:37:57.593	1.4784e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 03:47:57.593	1.479e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 03:57:57.593	1.4796e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 04:07:57.593	1.4802e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 04:17:57.593	1.4808e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 04:27:57.593	1.4814e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 04:37:57.593	1.482e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 04:47:57.593	1.4826e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 04:57:57.593	1.4832e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 05:07:57.593	1.4838e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 05:17:57.593	1.4844e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 05:27:57.593	1.485e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 05:37:57.593	1.4856e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 05:47:57.593	1.4862e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 05:57:57.593	1.4868e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 06:07:57.593	1.4874e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 06:17:57.593	1.488e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 06:27:57.593	1.4886e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 06:37:57.593	1.4892e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 06:47:57.593	1.4898e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 06:57:57.593	1.4904e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 07:07:57.593	1.491e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 07:17:57.593	1.4916e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 07:27:57.593	1.4922e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 07:37:57.593	1.4928e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 07:47:57.593	1.4934e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 07:57:57.593	1.494e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 08:07:57.593	1.4946e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 08:17:57.593	1.4952e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 08:27:57.593	1.4958e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 08:37:57.593	1.4964e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 08:47:57.593	1.497e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 08:57:57.593	1.4976e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 09:07:57.593	1.4982e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 09:17:57.593	1.4988e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 09:27:57.593	1.4994e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 09:37:57.593	1.5e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 09:47:57.593	1.5006e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 09:57:57.593	1.5012e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 10:07:57.593	1.5018e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 10:17:57.593	1.5024e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 10:27:57.593	1.503e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 10:37:57.593	1.5036e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 10:47:57.593	1.5042e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 10:57:57.593	1.5048e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 11:07:57.593	1.5054e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 11:17:57.593	1.506e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 11:27:57.593	1.5066e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 11:37:57.593	1.5072e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 11:47:57.593	1.5078e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 11:57:57.593	1.5084e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 12:07:57.593	1.509e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 12:17:57.593	1.5096e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 12:27:57.593	1.5102e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 12:37:57.593	1.5108e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 12:47:57.593	1.5114e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 12:57:57.593	1.512e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 13:07:57.593	1.5126e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 13:17:57.593	1.5132e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 13:27:57.593	1.5138e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 13:37:57.593	1.5144e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 13:47:57.593	1.515e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 13:57:57.593	1.5156e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 14:07:57.593	1.5162e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 14:17:57.593	1.5168e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 14:27:57.593	1.5174e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 14:37:57.593	1.518e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 14:47:57.593	1.5186e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 14:57:57.593	1.5192e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 15:07:57.593	1.5198e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 15:17:57.593	1.5204e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 15:27:57.593	1.521e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 15:37:57.593	1.5216e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 15:47:57.593	1.5222e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 15:57:57.593	1.5228e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 16:07:57.593	1.5234e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 16:17:57.593	1.524e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 16:27:57.593	1.5246e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 16:37:57.593	1.5252e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 16:47:57.593	1.5258e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 16:57:57.593	1.5264e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-18 17:07:57.593	1.527e+06	-nan(ind)	-nan(ind)	-nan(ind)
