Date	Time	X	Y	Z	R	Vx	Vy	Vz	inc
2021-Feb-16 16:27:57.593	1.3518e+06	10164	4151.72	1005.41	11025.2	-0.194864	0.632138	-0.0392221	6.49624
2021-Feb-16 16:37:57.593	1.3524e+06	10040.5	4528.2	981.219	11057.9	-0.216877	0.622693	-0.0414072	6.4973
2021-Feb-16 16:47:57.593	1.353e+06	9903.84	4898.8	955.735	11090.4	-0.238412	0.612521	-0.0435193	6.49841
2021-Feb-16 16:57:57.593	1.3536e+06	9754.46	5263.09	929.005	11122.6	-0.259451	0.601648	-0.045557	6.49957
2021-Feb-16 17:07:57.593	1.3542e+06	9592.6	5620.65	901.074	11154.4	-0.279976	0.590099	-0.0475191	6.50079
2021-Feb-16 17:17:57.593	1.3548e+06	9418.59	5971.08	871.99	11185.9	-0.299972	0.577901	-0.0494043	6.50206
2021-Feb-16 17:27:57.593	1.3554e+06	9232.74	6314.01	841.797	11216.9	-0.319423	0.565078	-0.0512118	6.50337
2021-Feb-16 17:37:57.593	1.356e+06	9035.39	6649.06	810.543	11247.5	-0.338315	0.551656	-0.0529407	6.50472
2021-Feb-16 17:47:57.593	1.3566e+06	8826.88	6975.88	778.275	11277.5	-0.356637	0.537659	-0.0545902	6.50612
2021-Feb-16 17:57:57.593	1.3572e+06	8607.55	7294.14	745.042	11307.1	-0.374376	0.523113	-0.0561597	6.50755
2021-Feb-16 18:07:57.593	1.3578e+06	8377.75	7603.51	710.89	11336	-0.391521	0.508043	-0.0576488	6.50901
2021-Feb-16 18:17:57.593	1.3584e+06	8137.84	7903.69	675.87	11364.4	-0.408064	0.492472	-0.0590569	6.5105
2021-Feb-16 18:27:57.593	1.359e+06	7888.19	8194.39	640.028	11392.2	-0.423994	0.476426	-0.0603837	6.51202
2021-Feb-16 18:37:57.593	1.3596e+06	7629.17	8475.32	603.415	11419.3	-0.439306	0.459927	-0.061629	6.51356
2021-Feb-16 18:47:57.593	1.3602e+06	7361.15	8746.22	566.079	11445.7	-0.45399	0.442999	-0.0627927	6.51511
2021-Feb-16 18:57:57.593	1.3608e+06	7084.51	9006.84	528.07	11471.4	-0.468042	0.425666	-0.0638746	6.51668
2021-Feb-16 19:07:57.593	1.3614e+06	6799.63	9256.94	489.435	11496.3	-0.481455	0.40795	-0.0648748	6.51826
2021-Feb-16 19:17:57.593	1.362e+06	6506.89	9496.3	450.225	11520.5	-0.494224	0.389874	-0.0657933	6.51984
2021-Feb-16 19:27:57.593	1.3626e+06	6206.69	9724.72	410.488	11543.9	-0.506346	0.37146	-0.0666302	6.52143
2021-Feb-16 19:37:57.593	1.3632e+06	5899.4	9941.99	370.273	11566.5	-0.517816	0.352729	-0.0673856	6.52301
2021-Feb-16 19:47:57.593	1.3638e+06	5585.44	10147.9	329.629	11588.2	-0.528632	0.333703	-0.0680599	6.52459
2021-Feb-16 19:57:57.593	1.3644e+06	5265.18	10342.4	288.605	11609.1	-0.53879	0.314403	-0.0686532	6.52616
2021-Feb-16 20:07:57.593	1.365e+06	4939.02	10525.2	247.249	11629	-0.548289	0.294849	-0.0691659	6.52771
2021-Feb-16 20:17:57.593	1.3656e+06	4607.36	10696.2	205.609	11648.1	-0.557126	0.275062	-0.0695982	6.52924
2021-Feb-16 20:27:57.593	1.3662e+06	4270.6	10855.2	163.734	11666.2	-0.565301	0.255062	-0.0699507	6.53076
2021-Feb-16 20:37:57.593	1.3668e+06	3929.13	11002.2	121.671	11683.4	-0.572812	0.234868	-0.0702237	6.53225
2021-Feb-16 20:47:57.593	1.3674e+06	3583.36	11137	79.4678	11699.6	-0.579659	0.2145	-0.0704176	6.53371
2021-Feb-16 20:57:57.593	1.368e+06	3233.68	11259.6	37.1719	11714.8	-0.585841	0.193976	-0.070533	6.53514
2021-Feb-16 21:07:57.593	1.3686e+06	2880.48	11369.8	-5.16982	11729	-0.591359	0.173315	-0.0705703	6.53654
2021-Feb-16 21:17:57.593	1.3692e+06	2524.18	11467.5	-47.5107	11742.1	-0.596213	0.152535	-0.07053	6.53789
2021-Feb-16 21:27:57.593	1.3698e+06	2165.16	11552.8	-89.8043	11754.3	-0.600402	0.131655	-0.0704128	6.53921
2021-Feb-16 21:37:57.593	1.3704e+06	1803.83	11625.5	-132.005	11765.3	-0.603929	0.110692	-0.0702191	6.54049
2021-Feb-16 21:47:57.593	1.371e+06	1440.58	11685.6	-174.066	11775.3	-0.606794	0.0896647	-0.0699495	6.54172
2021-Feb-16 21:57:57.593	1.3716e+06	1075.81	11733.1	-215.943	11784.3	-0.608997	0.0685892	-0.0696046	6.5429
2021-Feb-16 22:07:57.593	1.3722e+06	709.914	11767.9	-257.591	11792.1	-0.610541	0.0474832	-0.0691851	6.54404
2021-Feb-16 22:17:57.593	1.3728e+06	343.292	11790	-298.965	11798.8	-0.611426	0.0263636	-0.0686915	6.54512
2021-Feb-16 22:27:57.593	1.3734e+06	-23.6651	11799.5	-340.02	11804.5	-0.611655	0.00524733	-0.0681245	6.54615
2021-Feb-16 22:37:57.593	1.374e+06	-390.563	11796.3	-380.714	11809	-0.611229	-0.015849	-0.0674848	6.54713
2021-Feb-16 22:47:57.593	1.3746e+06	-757.008	11780.5	-421.002	11812.3	-0.61015	-0.0369089	-0.066773	6.54805
2021-Feb-16 22:57:57.593	1.3752e+06	-1122.61	11752.1	-460.841	11814.6	-0.608419	-0.0579159	-0.0659897	6.54891
2021-Feb-16 23:07:57.593	1.3758e+06	-1486.98	11711	-500.189	11815.7	-0.60604	-0.0788536	-0.0651357	6.54972
2021-Feb-16 23:17:57.593	1.3764e+06	-1849.73	11657.5	-539.004	11815.6	-0.603015	-0.0997057	-0.0642117	6.55047
2021-Feb-16 23:27:57.593	1.377e+06	-2210.47	11591.4	-577.244	11814.4	-0.599345	-0.120456	-0.0632184	6.55116
2021-Feb-16 23:37:57.593	1.3776e+06	-2568.81	11512.9	-614.866	11812.1	-0.595034	-0.141088	-0.0621564	6.55179
2021-Feb-16 23:47:57.593	1.3782e+06	-2924.38	11422.1	-651.832	11808.6	-0.590084	-0.161586	-0.0610267	6.55237
2021-Feb-16 23:57:57.593	1.3788e+06	-3276.79	11319.1	-688.099	11803.9	-0.584498	-0.181933	-0.0598298	6.55289
2021-Feb-17 00:07:57.593	1.3794e+06	-3625.65	11203.8	-723.628	11798.1	-0.578278	-0.202114	-0.0585666	6.55335
2021-Feb-17 00:17:57.593	1.38e+06	-3970.59	11076.6	-758.379	11791.1	-0.571428	-0.222111	-0.057238	6.55376
2021-Feb-17 00:27:57.593	1.3806e+06	-4311.24	10937.3	-792.314	11783	-0.563951	-0.241909	-0.0558446	6.55411
2021-Feb-17 00:37:57.593	1.3812e+06	-4647.21	10786.3	-825.393	11773.8	-0.55585	-0.261491	-0.0543873	6.55441
2021-Feb-17 00:47:57.593	1.3818e+06	-4978.13	10623.6	-857.579	11763.4	-0.54713	-0.28084	-0.0528671	6.55466
2021-Feb-17 00:57:57.593	1.3824e+06	-5303.64	10449.4	-888.834	11751.9	-0.537793	-0.299939	-0.0512847	6.55486
2021-Feb-17 01:07:57.593	1.383e+06	-5623.36	10263.7	-919.122	11739.3	-0.527843	-0.318772	-0.0496412	6.55501
2021-Feb-17 01:17:57.593	1.3836e+06	-5936.93	10066.9	-948.404	11725.6	-0.517285	-0.337322	-0.0479374	6.55512
2021-Feb-17 01:27:57.593	1.3842e+06	-6243.98	9859	-976.647	11710.7	-0.506124	-0.355571	-0.0461743	6.55518
2021-Feb-17 01:37:57.593	1.3848e+06	-6544.15	9640.26	-1003.81	11694.8	-0.494363	-0.373501	-0.044353	6.5552
2021-Feb-17 01:47:57.593	1.3854e+06	-6837.09	9410.87	-1029.87	11677.8	-0.482007	-0.391095	-0.0424745	6.55519
2021-Feb-17 01:57:57.593	1.386e+06	-7122.44	9171.02	-1054.78	11659.7	-0.469063	-0.408336	-0.0405399	6.55514
2021-Feb-17 02:07:57.593	1.3866e+06	-7399.85	8920.94	-1078.52	11640.6	-0.455536	-0.425205	-0.0385503	6.55506
2021-Feb-17 02:17:57.593	1.3872e+06	-7668.97	8660.85	-1101.05	11620.5	-0.441431	-0.441683	-0.0365071	6.55495
2021-Feb-17 02:27:57.593	1.3878e+06	-7929.45	8391	-1122.33	11599.3	-0.426755	-0.457752	-0.0344113	6.55481
2021-Feb-17 02:37:57.593	1.3884e+06	-8180.96	8111.64	-1142.34	11577.2	-0.411515	-0.473393	-0.0322643	6.55466
2021-Feb-17 02:47:57.593	1.389e+06	-8423.16	7823.02	-1161.05	11554.1	-0.395719	-0.488587	-0.0300675	6.55448
2021-Feb-17 02:57:57.593	1.3896e+06	-8655.71	7525.43	-1178.42	11530	-0.379373	-0.503314	-0.0278224	6.5543
2021-Feb-17 03:07:57.593	1.3902e+06	-8878.3	7219.14	-1194.43	11505.1	-0.362487	-0.517555	-0.0255303	6.5541
2021-Feb-17 03:17:57.593	1.3908e+06	-9090.59	6904.46	-1209.06	11479.2	-0.345069	-0.531289	-0.023193	6.5539
2021-Feb-17 03:27:57.593	1.3914e+06	-9292.27	6581.7	-1222.27	11452.5	-0.32713	-0.544497	-0.0208121	6.55369
2021-Feb-17 03:37:57.593	1.392e+06	-9483.04	6251.18	-1234.03	11424.9	-0.308679	-0.557158	-0.0183893	6.55348
2021-Feb-17 03:47:57.593	1.3926e+06	-9662.58	5913.22	-1244.33	11396.5	-0.289727	-0.569251	-0.0159266	6.55328
2021-Feb-17 03:57:57.593	1.3932e+06	-9830.61	5568.19	-1253.14	11367.3	-0.270287	-0.580754	-0.0134257	6.55309
2021-Feb-17 04:07:57.593	1.3938e+06	-9986.83	5216.44	-1260.44	11337.4	-0.25037	-0.591648	-0.0108887	6.55291
2021-Feb-17 04:17:57.593	1.3944e+06	-10131	4858.34	-1266.21	11306.8	-0.229991	-0.60191	-0.00831792	6.55275
2021-Feb-17 04:27:57.593	1.395e+06	-10262.7	4494.28	-1270.43	11275.5	-0.209165	-0.611519	-0.00571544	6.5526
2021-Feb-17 04:37:57.593	1.3956e+06	-10381.9	4124.66	-1273.07	11243.5	-0.187905	-0.620454	-0.00308368	6.55248
2021-Feb-17 04:47:57.593	1.3962e+06	-10488.1	3749.88	-1274.13	11211	-0.16623	-0.628692	-0.000425119	6.55239
2021-Feb-17 04:57:57.593	1.3968e+06	-10581.3	3370.37	-1273.58	11177.9	-0.144157	-0.636211	0.00225762	6.55233
2021-Feb-17 05:07:57.593	1.3974e+06	-10661	2986.57	-1271.42	11144.2	-0.121704	-0.642991	0.00496179	6.5523
2021-Feb-17 05:17:57.593	1.398e+06	-10727.2	2598.94	-1267.63	11110.1	-0.0988908	-0.649009	0.00768452	6.55231
2021-Feb-17 05:27:57.593	1.3986e+06	-10779.6	2207.92	-1262.2	11075.6	-0.0757397	-0.654244	0.0104228	6.55236
2021-Feb-17 05:37:57.593	1.3992e+06	-10818.1	1814.01	-1255.12	11040.7	-0.0522729	-0.658674	0.0131735	6.55246
2021-Feb-17 05:47:57.593	1.3998e+06	-10842.3	1417.68	-1246.39	11005.4	-0.0285141	-0.662279	0.0159332	6.55259
2021-Feb-17 05:57:57.593	1.4004e+06	-10852.2	1019.44	-1236.01	10969.9	-0.00448878	-0.665037	0.0186986	6.55278
2021-Feb-17 06:07:57.593	1.401e+06	-10847.7	619.811	-1223.96	10934.1	0.0197765	-0.666927	0.021466	6.55301
2021-Feb-17 06:17:57.593	1.4016e+06	-10828.5	219.31	-1210.25	10898.1	0.0442533	-0.667932	0.0242317	6.55329
2021-Feb-17 06:27:57.593	1.4022e+06	-10794.5	-181.524	-1194.88	10862	0.0689121	-0.66803	0.0269918	6.55363
2021-Feb-17 06:37:57.593	1.4028e+06	-10745.7	-582.139	-1177.86	10825.8	0.0937216	-0.667204	0.0297423	6.55402
2021-Feb-17 06:47:57.593	1.4034e+06	-10682	-981.977	-1159.19	10789.5	0.118649	-0.665436	0.0324788	6.55446
2021-Feb-17 06:57:57.593	1.404e+06	-10603.3	-1380.47	-1138.89	10753.3	0.14366	-0.66271	0.0351972	6.55496
2021-Feb-17 07:07:57.593	1.4046e+06	-10509.6	-1777.03	-1116.96	10717.2	0.168718	-0.659009	0.0378928	6.55551
2021-Feb-17 07:17:57.593	1.4052e+06	-10400.9	-2171.08	-1093.42	10681.2	0.193786	-0.654321	0.0405611	6.55612
2021-Feb-17 07:27:57.593	1.4058e+06	-10277.1	-2562.01	-1068.29	10645.4	0.218825	-0.648632	0.0431973	6.55678
2021-Feb-17 07:37:57.593	1.4064e+06	-10138.3	-2949.23	-1041.59	10609.8	0.243794	-0.64193	0.0457964	6.5575
2021-Feb-17 07:47:57.593	1.407e+06	-9984.55	-3332.12	-1013.35	10574.6	0.268652	-0.634206	0.0483536	6.55827
2021-Feb-17 07:57:57.593	1.4076e+06	-9815.94	-3710.07	-983.577	10539.7	0.293354	-0.625453	0.0508636	6.55908
2021-Feb-17 08:07:57.593	1.4082e+06	-9632.57	-4082.46	-952.317	10505.2	0.317856	-0.615664	0.0533212	6.55995
2021-Feb-17 08:17:57.593	1.4088e+06	-9434.57	-4448.66	-919.6	10471.3	0.342111	-0.604836	0.0557212	6.56086
2021-Feb-17 08:27:57.593	1.4094e+06	-9222.1	-4808.05	-885.461	10437.8	0.366073	-0.592968	0.0580581	6.56182
2021-Feb-17 08:37:57.593	1.41e+06	-8995.35	-5160.01	-849.94	10405	0.389693	-0.58006	0.0603267	6.56282
2021-Feb-17 08:47:57.593	1.4106e+06	-8754.55	-5503.91	-813.079	10372.9	0.412921	-0.566115	0.0625213	6.56386
2021-Feb-17 08:57:57.593	1.4112e+06	-8499.94	-5839.14	-774.925	10341.4	0.435707	-0.551142	0.0646366	6.56493
2021-Feb-17 09:07:57.593	1.4118e+06	-8231.8	-6165.07	-735.527	10310.8	0.458001	-0.535147	0.0666672	6.56604
2021-Feb-17 09:17:57.593	1.4124e+06	-7950.45	-6481.11	-694.937	10280.9	0.479751	-0.518145	0.0686076	6.56717
2021-Feb-17 09:27:57.593	1.413e+06	-7656.22	-6786.65	-653.211	10252	0.500906	-0.500149	0.0704524	6.56833
2021-Feb-17 09:37:57.593	1.4136e+06	-7349.49	-7081.09	-610.408	10224	0.521414	-0.481178	0.0721965	6.56951
2021-Feb-17 09:47:57.593	1.4142e+06	-7030.66	-7363.87	-566.59	10197	0.541224	-0.461254	0.0738347	6.57071
2021-Feb-17 09:57:57.593	1.4148e+06	-6700.17	-7634.41	-521.821	10171	0.560285	-0.440401	0.0753619	6.57191
2021-Feb-17 10:07:57.593	1.4154e+06	-6358.49	-7892.17	-476.171	10146.1	0.578546	-0.418648	0.0767733	6.57313
2021-Feb-17 10:17:57.593	1.416e+06	-6006.09	-8136.61	-429.71	10122.4	0.595959	-0.396027	0.0780643	6.57434
2021-Feb-17 10:27:57.593	1.4166e+06	-5643.52	-8367.23	-382.511	10099.8	0.612474	-0.372572	0.0792306	6.57555
2021-Feb-17 10:37:57.593	1.4172e+06	-5271.32	-8583.53	-334.65	10078.5	0.628045	-0.348321	0.0802678	6.57676
2021-Feb-17 10:47:57.593	1.4178e+06	-4890.07	-8785.06	-286.207	10058.4	0.642627	-0.323316	0.0811723	6.57796
2021-Feb-17 10:57:57.593	1.4184e+06	-4500.38	-8971.37	-237.262	10039.7	0.656177	-0.297602	0.0819404	6.57914
2021-Feb-17 11:07:57.593	1.419e+06	-4102.87	-9142.05	-187.897	10022.3	0.668653	-0.271226	0.0825689	6.5803
2021-Feb-17 11:17:57.593	1.4196e+06	-3698.22	-9296.72	-138.198	10006.2	0.680018	-0.244239	0.0830549	6.58144
2021-Feb-17 11:27:57.593	1.4202e+06	-3287.09	-9435.02	-88.2501	9991.61	0.690236	-0.216695	0.0833962	6.58254
2021-Feb-17 11:37:57.593	1.4208e+06	-2870.18	-9556.65	-38.1416	9978.42	0.699274	-0.188649	0.0835905	6.58362
2021-Feb-17 11:47:57.593	1.4214e+06	-2448.2	-9661.31	12.0392	9966.68	0.707102	-0.16016	0.0836363	6.58466
2021-Feb-17 11:57:57.593	1.422e+06	-2021.91	-9748.76	62.2027	9956.42	0.713696	-0.131289	0.0835325	6.58566
2021-Feb-17 12:07:57.593	1.4226e+06	-1592.03	-9818.79	112.259	9947.65	0.719031	-0.102097	0.0832783	6.58662
2021-Feb-17 12:17:57.593	1.4232e+06	-1159.33	-9871.23	162.117	9940.39	0.72309	-0.0726494	0.0828735	6.58754
2021-Feb-17 12:27:57.593	1.4238e+06	-724.582	-9905.93	211.688	9934.65	0.725858	-0.0430113	0.0823184	6.5884
2021-Feb-17 12:37:57.593	1.4244e+06	-288.564	-9922.81	260.881	9930.44	0.727325	-0.0132489	0.0816137	6.58922
2021-Feb-17 12:47:57.593	1.425e+06	147.941	-9921.82	309.606	9927.75	0.727483	0.0165705	0.0807606	6.58999
2021-Feb-17 12:57:57.593	1.4256e+06	584.147	-9902.93	357.776	9926.59	0.72633	0.0463795	0.0797608	6.5907
2021-Feb-17 13:07:57.593	1.4262e+06	1019.27	-9866.18	405.302	9926.97	0.723869	0.0761106	0.0786164	6.59136
2021-Feb-17 13:17:57.593	1.4268e+06	1452.52	-9811.63	452.099	9928.86	0.720104	0.105696	0.0773302	6.59197
2021-Feb-17 13:27:57.593	1.4274e+06	1883.13	-9739.39	498.082	9932.27	0.715047	0.13507	0.0759051	6.59252
2021-Feb-17 13:37:57.593	1.428e+06	2310.32	-9649.6	543.169	9937.17	0.70871	0.164166	0.0743446	6.59302
2021-Feb-17 13:47:57.593	1.4286e+06	2733.32	-9542.46	587.281	9943.56	0.701113	0.19292	0.0726527	6.59346
2021-Feb-17 13:57:57.593	1.4292e+06	3151.4	-9418.18	630.339	9951.42	0.692277	0.221268	0.0708337	6.59385
2021-Feb-17 14:07:57.593	1.4298e+06	3563.81	-9277.03	672.268	9960.72	0.682228	0.249149	0.0688921	6.59419
2021-Feb-17 14:17:57.593	1.4304e+06	3969.83	-9119.31	712.997	9971.44	0.670994	0.276504	0.0668331	6.59448
2021-Feb-17 14:27:57.593	1.431e+06	4368.77	-8945.34	752.457	9983.56	0.658609	0.303277	0.0646619	6.59472
2021-Feb-17 14:37:57.593	1.4316e+06	4759.93	-8755.5	790.581	9997.04	0.645108	0.329412	0.062384	6.59491
2021-Feb-17 14:47:57.593	1.4322e+06	5142.67	-8550.19	827.309	10011.9	0.630528	0.354858	0.0600053	6.59506
2021-Feb-17 14:57:57.593	1.4328e+06	5516.35	-8329.82	862.58	10028	0.614913	0.379565	0.0575319	6.59518
2021-Feb-17 15:07:57.593	1.4334e+06	5880.36	-8094.87	896.34	10045.3	0.598304	0.403489	0.0549699	6.59525
2021-Feb-17 15:17:57.593	1.434e+06	6234.12	-7845.81	928.538	10064	0.580747	0.426586	0.0523257	6.59529
2021-Feb-17 15:27:57.593	1.4346e+06	6577.08	-7583.14	959.126	10083.7	0.56229	0.448817	0.0496057	6.5953
2021-Feb-17 15:37:57.593	1.4352e+06	6908.7	-7307.41	988.062	10104.7	0.542982	0.470145	0.0468166	6.59528
2021-Feb-17 15:47:57.593	1.4358e+06	7228.49	-7019.16	1015.3	10126.7	0.522874	0.490539	0.0439649	6.59524
2021-Feb-17 15:57:57.593	1.4364e+06	7535.99	-6718.96	1040.82	10149.8	0.502016	0.509967	0.0410573	6.59518
2021-Feb-17 16:07:57.593	1.437e+06	7830.76	-6407.4	1064.57	10173.9	0.480461	0.528405	0.0381004	6.5951
2021-Feb-17 16:17:57.593	1.4376e+06	8112.41	-6085.08	1086.54	10199	0.458262	0.545829	0.0351008	6.59501
2021-Feb-17 16:27:57.593	1.4382e+06	8380.56	-5752.62	1106.7	10225	0.435472	0.56222	0.032065	6.59492
2021-Feb-17 16:37:57.593	1.4388e+06	8634.86	-5410.63	1125.02	10251.9	0.412144	0.577562	0.0289995	6.59482
2021-Feb-17 16:47:57.593	1.4394e+06	8875.03	-5059.76	1141.5	10279.6	0.388332	0.591841	0.0259106	6.59473
2021-Feb-17 16:57:57.593	1.44e+06	9100.77	-4700.64	1156.12	10308.1	0.364089	0.605048	0.0228047	6.59464
2021-Feb-17 17:07:57.593	1.4406e+06	9311.86	-4333.92	1168.87	10337.3	0.339466	0.617176	0.0196876	6.59455
2021-Feb-17 17:17:57.593	1.4412e+06	9508.06	-3960.25	1179.75	10367.2	0.314516	0.62822	0.0165655	6.59449
2021-Feb-17 17:27:57.593	1.4418e+06	9689.22	-3580.28	1188.76	10397.7	0.289289	0.638178	0.0134441	6.59444
2021-Feb-17 17:37:57.593	1.4424e+06	9855.16	-3194.66	1195.89	10428.8	0.263836	0.647053	0.0103288	6.59441
2021-Feb-17 17:47:57.593	1.443e+06	10005.8	-2804.04	1201.16	10460.5	0.238206	0.654848	0.00722521	6.5944
2021-Feb-17 17:57:57.593	1.4436e+06	10141	-2409.06	1204.57	10492.6	0.212445	0.661568	0.00413838	6.59442
2021-Feb-17 18:07:57.593	1.4442e+06	10260.7	-2010.38	1206.14	10525.1	0.186601	0.667221	0.00107332	6.59447
2021-Feb-17 18:17:57.593	1.4448e+06	10364.9	-1608.62	1205.87	10558.1	0.160718	0.671818	-0.00196523	6.59456
2021-Feb-17 18:27:57.593	1.4454e+06	10453.6	-1204.41	1203.79	10591.3	0.134839	0.675371	-0.00497271	6.59468
2021-Feb-17 18:37:57.593	1.446e+06	10526.7	-798.383	1199.91	10624.9	0.109008	0.677893	-0.00794482	6.59484
2021-Feb-17 18:47:57.593	1.4466e+06	10584.4	-391.148	1194.27	10658.7	0.0832638	0.6794	-0.0108774	6.59504
2021-Feb-17 18:57:57.593	1.4472e+06	10626.6	16.691	1186.87	10692.7	0.0576456	0.679909	-0.0137667	6.59528
2021-Feb-17 19:07:57.593	1.4478e+06	10653.6	424.54	1177.76	10726.9	0.0321907	0.679436	-0.016609	6.59557
2021-Feb-17 19:17:57.593	1.4484e+06	10665.3	831.816	1166.96	10761.2	0.0069347	0.678003	-0.0194008	6.5959
2021-Feb-17 19:27:57.593	1.449e+06	10662	1237.95	1154.49	10795.5	-0.0180886	0.675629	-0.022139	6.59628
2021-Feb-17 19:37:57.593	1.4496e+06	10643.7	1642.38	1140.4	10829.8	-0.0428468	0.672334	-0.0248205	6.59671
2021-Feb-17 19:47:57.593	1.4502e+06	10610.6	2044.56	1124.72	10864.2	-0.0673092	0.668143	-0.0274425	6.59719
2021-Feb-17 19:57:57.593	1.4508e+06	10563	2443.97	1107.49	10898.4	-0.0914468	0.663076	-0.0300024	6.59772
2021-Feb-17 20:07:57.593	1.4514e+06	10500.9	2840.08	1088.73	10932.6	-0.115232	0.657158	-0.0324978	6.5983
2021-Feb-17 20:17:57.593	1.452e+06	10424.8	3232.38	1068.5	10966.6	-0.138639	0.650412	-0.0349264	6.59892
2021-Feb-17 20:27:57.593	1.4526e+06	10334.7	3620.4	1046.84	11000.4	-0.161643	0.642863	-0.0372862	6.5996
2021-Feb-17 20:37:57.593	1.4532e+06	10230.9	4003.66	1023.77	11034	-0.184222	0.634534	-0.0395754	6.60032
2021-Feb-17 20:47:57.593	1.4538e+06	10113.7	4381.69	999.358	11067.3	-0.206353	0.625452	-0.0417923	6.60109
2021-Feb-17 20:57:57.593	1.4544e+06	9983.35	4754.05	973.636	11100.3	-0.228017	0.615641	-0.0439352	6.60191
2021-Feb-17 21:07:57.593	1.455e+06	9840.16	5120.31	946.649	11132.9	-0.249194	0.605126	-0.0460029	6.60278
2021-Feb-17 21:17:57.593	1.4556e+06	9684.42	5480.05	918.445	11165.2	-0.269868	0.593933	-0.047994	6.60369
2021-Feb-17 21:27:57.593	1.4562e+06	9516.43	5832.89	889.07	11197.1	-0.290023	0.582086	-0.0499076	6.60464
2021-Feb-17 21:37:57.593	1.4568e+06	9336.5	6178.42	858.569	11228.6	-0.309642	0.56961	-0.0517425	6.60564
2021-Feb-17 21:47:57.593	1.4574e+06	9144.97	6516.29	826.991	11259.5	-0.328712	0.556531	-0.053498	6.60667
2021-Feb-17 21:57:57.593	1.458e+06	8942.17	6846.14	794.384	11290	-0.347221	0.542873	-0.0551733	6.60774
2021-Feb-17 22:07:57.593	1.4586e+06	8728.43	7167.62	760.795	11319.9	-0.365156	0.528661	-0.0567679	6.60885
2021-Feb-17 22:17:57.593	1.4592e+06	8504.1	7480.42	726.274	11349.2	-0.382507	0.51392	-0.0582812	6.60999
2021-Feb-17 22:27:57.593	1.4598e+06	8269.55	7784.22	690.869	11377.9	-0.399263	0.498672	-0.0597128	6.61116
2021-Feb-17 22:37:57.593	1.4604e+06	8025.11	8078.72	654.63	11406	-0.415417	0.482943	-0.0610624	6.61236
2021-Feb-17 22:47:57.593	1.461e+06	7771.17	8363.65	617.605	11433.4	-0.43096	0.466756	-0.0623297	6.61359
2021-Feb-17 22:57:57.593	1.4616e+06	7508.09	8638.74	579.844	11460.2	-0.445885	0.450134	-0.0635147	6.61483
2021-Feb-17 23:07:57.593	1.4622e+06	7236.24	8903.72	541.397	11486.2	-0.460184	0.4331	-0.0646172	6.6161
2021-Feb-17 23:17:57.593	1.4628e+06	6956.01	9158.37	502.313	11511.5	-0.473853	0.415676	-0.0656372	6.61739
2021-Feb-17 23:27:57.593	1.4634e+06	6667.76	9402.46	462.642	11536	-0.486886	0.397885	-0.0665748	6.61868
2021-Feb-17 23:37:57.593	1.464e+06	6371.88	9635.76	422.432	11559.7	-0.499278	0.379748	-0.0674302	6.61999
2021-Feb-17 23:47:57.593	1.4646e+06	6068.76	9858.08	381.734	11582.6	-0.511026	0.361288	-0.0682034	6.62131
2021-Feb-17 23:57:57.593	1.4652e+06	5758.79	10069.2	340.596	11604.7	-0.522127	0.342525	-0.0688947	6.62264
2021-Feb-18 00:07:57.593	1.4658e+06	5442.35	10269.1	299.068	11625.9	-0.532577	0.32348	-0.0695044	6.62396
2021-Feb-18 00:17:57.593	1.4664e+06	5119.83	10457.4	257.198	11646.3	-0.542373	0.304174	-0.0700329	6.62529
2021-Feb-18 00:27:57.593	1.467e+06	4791.64	10634	215.036	11665.7	-0.551515	0.284626	-0.0704804	6.62661
2021-Feb-18 00:37:57.593	1.4676e+06	4458.16	10798.9	172.628	11684.2	-0.559999	0.264857	-0.0708473	6.62793
2021-Feb-18 00:47:57.593	1.4682e+06	4119.78	10951.8	130.025	11701.8	-0.567827	0.244886	-0.0711341	6.62924
2021-Feb-18 00:57:57.593	1.4688e+06	3776.91	11092.7	87.2732	11718.4	-0.574995	0.224732	-0.0713413	6.63053
2021-Feb-18 01:07:57.593	1.4694e+06	3429.93	11221.4	44.4209	11734	-0.581504	0.204414	-0.0714693	6.63181
2021-Feb-18 01:17:57.593	1.47e+06	3079.25	11337.9	1.5152	11748.7	-0.587354	0.18395	-0.0715186	6.63308
2021-Feb-18 01:27:57.593	1.4706e+06	2725.25	11442.1	-41.3967	11762.3	-0.592544	0.163358	-0.0714897	6.63432
2021-Feb-18 01:37:57.593	1.4712e+06	2368.34	11534	-84.2681	11774.9	-0.597076	0.142657	-0.0713833	6.63555
2021-Feb-18 01:47:57.593	1.4718e+06	2008.9	11613.3	-127.053	11786.5	-0.600949	0.121865	-0.0711999	6.63674
2021-Feb-18 01:57:57.593	1.4724e+06	1647.34	11680.2	-169.704	11797	-0.604165	0.100998	-0.0709401	6.63792
2021-Feb-18 02:07:57.593	1.473e+06	1284.05	11734.5	-212.177	11806.5	-0.606723	0.0800746	-0.0706045	6.63906
2021-Feb-18 02:17:57.593	1.4736e+06	919.415	11776.3	-254.427	11814.8	-0.608627	0.059111	-0.0701937	6.64017
2021-Feb-18 02:27:57.593	1.4742e+06	553.838	11805.4	-296.407	11822.1	-0.609876	0.0381243	-0.0697084	6.64125
2021-Feb-18 02:37:57.593	1.4748e+06	187.707	11822	-338.074	11828.3	-0.610472	0.0171313	-0.0691491	6.6423
